T: Gene names,LFQ intensity BZ1,LFQ intensity BZ10,LFQ intensity BZ11,LFQ intensity BZ12,LFQ intensity BZ13,LFQ intensity BZ14,LFQ intensity BZ15,LFQ intensity BZ16,LFQ intensity BZ17,LFQ intensity BZ18,LFQ intensity BZ19,LFQ intensity BZ2,LFQ intensity BZ20,LFQ intensity BZ21,LFQ intensity BZ22,LFQ intensity BZ23,LFQ intensity BZ24,LFQ intensity BZ25,LFQ intensity BZ26,LFQ intensity BZ27,LFQ intensity BZ28,LFQ intensity BZ29,LFQ intensity BZ3,LFQ intensity BZ30,LFQ intensity BZ31,LFQ intensity BZ32,LFQ intensity BZ33,LFQ intensity BZ34,LFQ intensity BZ35,LFQ intensity BZ36,LFQ intensity BZ37,LFQ intensity BZ38,LFQ intensity BZ39,LFQ intensity BZ4,LFQ intensity BZ40,LFQ intensity BZ41,LFQ intensity BZ42,LFQ intensity BZ43,LFQ intensity BZ44,LFQ intensity BZ45,LFQ intensity BZ46,LFQ intensity BZ47,LFQ intensity BZ48,LFQ intensity BZ49,LFQ intensity BZ5,LFQ intensity BZ50,LFQ intensity BZ51,LFQ intensity BZ52,LFQ intensity BZ53,LFQ intensity BZ54,LFQ intensity BZ55,LFQ intensity BZ56,LFQ intensity BZ57,LFQ intensity BZ58,LFQ intensity BZ59,LFQ intensity BZ6,LFQ intensity BZ60,LFQ intensity BZ7,LFQ intensity BZ8,LFQ intensity BZ9
PI4K2A,0,24809000,11102000,7525100,7288000,10381000,15461000,8947000,4145700,7454000,6835100,0,4865300,2209000,1304100,0,873560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3256500,0,19559000,34119000,40448000
TMEM43,0,25837000,24676000,15348000,31180000,38234000,20852000,13974000,6618200,14905000,14588000,0,21713000,30643000,21946000,10455000,12126000,13535000,10181000,1759400,6330500,7278200,0,15819000,11680000,14380000,27277000,24320000,9408600,11360000,21458000,17704000,15255000,0,9984000,12756000,9174100,10583000,8732000,8994600,9316000,6825200,9094800,16178000,0,11514000,12713000,10915000,0,7193900,0,0,0,0,0,715430,0,27691000,52873000,69195000
TBCD,0,0,0,0,10854000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHRS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35256000,0,0,0,0,0,0,0,0,0,0,8426600,0,0,0,0,0,0,0,0,0,0,24953000,0,0,0,0,0,0,0,0,0,0,15783000,0,6107900,1786400,774310
NDUFAF3,0,0,0,0,6095700,22152000,10515000,5242500,7548800,7301100,4013500,0,0,4073900,0,0,0,0,0,0,0,0,3237200,0,0,0,0,0,0,0,4502500,3902600,4924000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM70,0,5944900,3936000,2554000,0,0,0,0,0,2468800,4061100,0,0,6125300,3429400,4853500,4527000,5119400,0,0,0,0,0,7734000,0,10935000,14472000,9468100,11663000,9807000,8199600,0,0,4321500,0,7888800,6349800,0,0,0,0,0,0,0,23606000,0,0,0,0,0,0,0,0,0,0,38855000,0,38465000,22747000,1993900
ISCA1,0,2770400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949300,0,0,0,0,0,0,0,0,0,0,2084700,0,0,0,0,0,0,0,0,0,0,2289700,0,0,0,0,0,0,0,0,0,0,2397200,0,0,2074300,2151500
TUBB6,0,3619700,3271800,2541000,2708100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200100,0,0,0,0,0,0,0,0,0,0,7517400,0,0,0,0,0,0,0,0,0,0,4158000,0,0,0,0,0,0,0,0,0,0,2833400,0,4039900,4895600,3729400
CHCHD7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDCD10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5061200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DERL1,0,3030400,3721600,4187900,2941400,3185700,3446700,3228200,2999800,3655000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973200,0,5720200,6227900,3984500
HTATIP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2949700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15679000,18914000,16550000,36846000,30221000,45203000,45761000,0,32230000,44392000,32867000,31174000,28873000,13640000,11016000,0,0,8743600,0,0,0,17968000,0,28068000,0,24731000,0,0,0,0,0,0,0,0
BDH2,0,1524600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838400,6679500,0
MRI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376800,0,0,0,0,0,0,0,0,0,0,1311700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A23,0,0,2612600,3703400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECR,0,3413100,0,0,0,0,0,0,0,2657400,0,0,0,0,0,0,0,0,0,0,0,0,2361800,0,0,0,0,0,0,0,0,0,0,2442600,0,0,0,0,0,0,0,0,0,0,55734000,0,0,0,0,0,0,0,0,0,0,85039000,0,15968000,12956000,1270200
TMEM109,0,102240000,34285000,37988000,54607000,70767000,40485000,33926000,38923000,57697000,36104000,0,52878000,41305000,37431000,38161000,35790000,31327000,0,29783000,0,45049000,0,27201000,0,36243000,37789000,31889000,22867000,22380000,37938000,40737000,0,0,27602000,20630000,0,29932000,14781000,19405000,0,24449000,27470000,0,0,0,32611000,26799000,20356000,0,16577000,0,0,0,0,0,0,0,33982000,51166000
PBDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTDSS2,0,0,0,0,0,0,3232300,6924700,15982000,9670300,10614000,0,10350000,6490100,4435700,6382400,4597900,5020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMED9,0,4631000,15014000,75133000,295170000,312900000,266720000,112100000,58377000,73438000,47612000,0,29193000,31543000,27587000,22665000,16198000,13162000,16737000,17761000,11888000,10906000,0,7911500,8976300,7718400,7957800,9679400,8590300,6989300,4706400,5573800,0,0,5272400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555000
SELO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRMT61B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5032200,5824900,5244100,4157400,10184000,8064300,0,7455100,6127200,6058700,6063400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMM21,0,0,0,0,1151600,0,0,3253500,0,2960300,3180100,0,4393000,0,0,0,0,0,0,0,0,0,17504000,0,0,0,0,0,0,0,0,0,0,0,0,12044000,7399900,6361400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELOVL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849100,2639700,0
IFT27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7131500,0,0,0,0,0,0,0,0,0,0,2679500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARS2,0,0,0,1749400,0,3637400,5262000,3872700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348600,0,0,0,0,0,0,0,0,0,0,2756200,0,2462100,0,0
FUNDC2,0,10213000,13692000,8945000,6911100,5697800,4723100,3011300,5570400,7223600,4798900,12095000,4217800,2276000,2359100,0,3606800,2253200,0,0,3432900,3379700,58448000,0,0,0,0,0,0,0,0,0,0,7978300,0,0,0,0,0,0,0,0,0,0,23751000,0,0,0,0,0,0,0,0,0,0,27304000,0,11076000,12364000,4250900
SFXN3,0,303500000,355360000,355880000,213720000,138630000,90618000,75853000,47800000,31365000,27144000,0,17258000,13844000,17134000,17320000,17687000,16863000,19365000,14898000,18105000,16368000,153610,13528000,14127000,13034000,5684300,2959400,14319000,14470000,7808800,1496000,1772800,0,16782000,12821000,16017000,13925000,14665000,18780000,21852000,21107000,25147000,31745000,0,25606000,21657000,20662000,2595900,15513000,2634200,0,0,0,0,698060,0,13486000,58353000,162190000
CHID1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAM3,0,5836300,11697000,3734300,0,1640300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HINT2,0,7941500,11101000,12759000,27180000,45621000,34321000,22541000,21235000,75474000,101100000,0,50922000,2998100,0,0,0,0,0,0,0,0,4965000,0,0,0,0,0,0,0,0,0,0,1880400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395600,0,3909500
TMEM120A,0,0,0,0,2631900,3956500,1969600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAA15,0,0,0,0,0,2563600,0,0,6146200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCL2L13,0,9487200,8405200,12214000,9652800,7310700,10022000,13163000,12085000,14945000,13179000,0,11438000,17761000,16174000,16697000,16770000,19696000,24167000,23150000,28555000,25654000,0,28924000,17777000,6140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978580,0,2848400,1198300,6978800
SLC12A9,0,0,0,0,0,1927000,6365300,11051000,11875000,15126000,8325000,0,5213500,4770500,4510900,7780000,9142100,5421100,4582100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP1M1,0,0,0,0,0,0,0,0,0,0,5556400,0,4452100,0,0,0,0,1529700,5808300,48051000,48901000,5321000,0,2183400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSBPL1A,0,0,0,0,0,0,0,0,0,0,0,0,0,2016600,0,3484400,7641200,16127000,9959100,8283400,0,4435600,0,6794500,4474500,4484300,6569300,2617300,3263800,0,4275400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CECR5,0,985250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29585000,0,0,0,0,0,0,0,0,0,0,8877100,0,0,0,0,0,0,0,0,0,0,3664000,0,0,0,0,0,0,0,0,0,0,1576300,0,3109100,2407300,1593700
EIF2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPL32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9583100,21147000,0,42747000,82663000,0,46581000,16282000,56806000,0,26520000,27571000,0,0,0,0,0,0,0,0,0
MRPL20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10139000,16928000,24625000,40649000,88226000,0,46440000,47423000,48645000,35675000,31760000,20049000,0,0,0,0,0,0,0,0,0
MRPL13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3326500,11647000,15030000,28770000,53629000,97725000,0,59429000,60887000,53774000,37050000,27435000,28200000,14506000,24033000,0,17941000,0,0,0,0,0
MRPL9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583400,0,0,0,0,5914400,19542000,40822000,77864000,177660000,231840000,0,245060000,175500000,117280000,87948000,63796000,48347000,38227000,48922000,73130000,58188000,0,0,0,0,0
MRPL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770700,0,0,0,0,10790000,24200000,31657000,34817000,81867000,163800000,0,130920000,38772000,104100000,0,27814000,27520000,0,0,28652000,0,0,0,0,0,0
MRPL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357200,0,0,0,0,0,0,0,0,0,0,4623200,0,0,0,0,1757000,24788000,38731000,59564000,124620000,218080000,951180,173790000,158130000,121650000,97002000,54538000,67745000,66832000,86176000,67377000,45838000,1684300,16698000,0,0,0
MRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRXN1,0,0,0,0,0,0,0,0,0,0,0,32842000,0,0,0,0,0,0,0,0,0,0,9415900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPS26,0,0,0,0,0,0,0,0,0,0,0,0,7293800,15080000,19340000,20303000,20476000,17763000,16647000,16095000,13174000,12336000,0,12185000,10931000,11435000,9890600,8395000,0,11112000,7713600,7608700,7672800,0,0,0,0,0,0,0,7871500,0,8910500,20747000,0,24214000,43563000,46367000,42313000,25335000,19879000,0,0,0,0,0,0,0,0,0
NLN,0,66805000,22513000,1607800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197130,0,0,0,0,0,0,0,0,0,0,1311900,0,8685900,20573000,54558000
FRMD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040000,0,0,0,0,0,0,0,0,0,0,3178200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPL37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15294000,0,0,0,0,5523900,0,0,0,0,0,2144600,0,0,0,0,0,12875000,32149000,62063000,97128000,159720000,469240,123200000,117840000,87781000,54573000,39235000,27112000,6061200,0,0,0,0,0,0,0,0
OSBPL8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12407000,15523000,31930000,23756000,20643000,0,29027000,24706000,18356000,23174000,15565000,10897000,12364000,0,0,5838200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB34,0,1515700,0,1149900,1614200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15419000,0,0,0,0,0,0,0,0,0,0,2021400,0,0,0,0,0,0,0,0,0,0,1178800,0,0,0,0,0,0,0,0,0,0,1097100,0,1251800,0,1887700
TBL1XR1;TBL1Y;TBL1X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM129A,0,3759500,5413600,3819100,4776600,4535100,3293200,2286200,18888000,40007000,21377000,0,8949100,9739100,7773100,5534700,2151100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961500,2366500
UBXN6,0,0,0,1554300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3599300,0,0,0,0,0,0,0,0,0,0,5181400,0,0,0,0,0,0,0,0,0,0,0,0,1904100,0,0
API5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMES1,0,0,0,0,0,0,0,0,0,0,0,19934000,0,0,0,0,0,0,0,0,0,0,2860500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNKS1BP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNP,0,0,1944300,2713000,3563800,2331800,9207900,17544000,10892000,6471000,0,0,4136200,4339300,6648600,10336000,14390000,8985100,8534600,5721700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTYH3,0,4110300,8781700,4605200,2033800,2331100,4141900,2270400,2374400,2071100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC39A8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIPF3,0,0,0,0,0,2434500,3847200,0,5427200,8045000,7331000,0,4515600,3911800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PITHD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMMD5,0,2863000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3483000
WDR61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6380200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLIRP,0,0,0,5381600,15405000,23837000,48404000,79650000,142270000,172490000,142930000,0,129650000,103400000,73393000,61016000,34769000,26554000,27436000,28013000,19672000,25299000,0,18975000,19979000,26486000,14282000,0,12861000,18406000,18021000,16664000,24037000,0,17666000,21129000,20740000,29555000,25886000,34818000,37250000,41281000,50533000,58378000,0,55238000,70805000,58353000,58773000,58864000,46160000,39559000,38746000,36693000,30413000,0,0,0,0,0
CCDC90B,0,0,0,0,263880,1375400,4219600,0,2534300,8067700,4005400,0,6233900,8661100,7493400,10478000,6863500,370020,1208200,36207000,220450000,218050000,0,73599000,108680000,63635000,27678000,13619000,5727900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872440,0
NIF3L1,0,0,0,0,0,0,6620600,12331000,17218000,10670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCOLN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7662100,14885000,13364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWSG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFF,0,0,0,0,10444000,13165000,15066000,19716000,23310000,21578000,17009000,0,14851000,11177000,13499000,8906200,7854100,11288000,12112000,10819000,0,16728000,0,12534000,13104000,10351000,10345000,0,0,13529000,11862000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAA50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTFR1L,0,1803300,0,0,4018900,4188700,3846800,5077800,5154700,0,0,0,0,0,0,0,0,0,0,0,0,0,5460800,0,0,0,0,0,0,0,0,0,0,2509800,0,0,0,0,0,0,0,0,0,0,2157900,0,0,0,0,0,0,0,0,0,0,3167600,0,2401700,4290500,1714900
TMEM126A,0,7762800,6278700,6367800,7362900,4884400,4564900,2692000,2024800,2839500,2638000,0,2872400,3549400,3510600,0,0,0,0,0,3942500,0,12768000,0,0,4367100,0,4318600,11019000,0,4415800,0,0,1717900,7671300,5555400,7000400,8837300,8255200,7443700,4955000,0,0,0,5827800,0,0,0,0,0,0,0,0,0,0,9531900,0,23018000,25510000,17879000
PAIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPB,0,283130,346590,376850,417920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20351000,0,0,0,0,0,0,0,0,0,0,9638400,0,0,0,0,0,0,0,0,0,0,200040,0,0,0,0
LSG1,0,0,0,1932200,2634100,4028800,3267200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLLIP,0,1370200,2602000,1554700,3102200,4501000,15550000,24942000,9949800,2665500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914800
NT5C3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011900,0,0,0,0,0,0,0,0,0,0,1783000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QRSL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645300,0,0,0,0,0,0,0,0,0,0,2071300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAGT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11049000,58848000,0,109150000,80600000,79632000,83051000,64857000,89547000,54577000,82056000,51684000,39628000,0,46906000,53036000,22249000,10696000,23061000,15191000,0,6700500,0,9444900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
